iso3,year,top1_share_ptinc,top10_share_ptinc,mid40_share_ptinc,bot50_share_ptinc,top1_share_wealth,top10_share_wealth,bot50_share_wealth,gini_ptinc_wid,gini_wealth_wid,avg_inc_bot50,avg_inc_top1,avg_inc_top10,avg_inc_all,nni_per_adult,top1_bot50_income_ratio,bot50_rel_income,wid_flat_flag,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,redist_rel,tert_share_2564,tert_compl_share_2564,tert_share_2534,yr_sch_2564,youth_share_1524_of_1564,tert_enrol_gross,hh_cons_pc_2015usd,youth_unemp,urban_share,rel_wage_pwt,wage_per_worker_pwt,emp_pop_ratio
PER,1992,0.211,0.552,0.3704,0.0777,,,,0.6833,,2009.25,272788,71368.2,12929.5,12733.1,135.766,0.1554,1,0.534,0.02,0.581,0.0241,0.081,0.188202,0.149939,0.24158,7.0633,0.347616,0.308365,1891.55,0.06705,0.697001,1.19803,5874.09,0.359179
PER,1993,0.211,0.552,0.3704,0.0777,,,,0.6833,,2037.87,276674,72384.8,13113.7,12984.6,135.766,0.1554,1,0.532,0.0185,0.58,0.0228,0.083,0.200235,0.159179,0.25992,7.22664,0.34562,0.274708,1936.01,0.06458,0.700998,1.1844,5996.54,0.363312
PER,1994,0.211,0.552,0.3704,0.0777,,,,0.6833,,2237.35,303756,79470.3,14397.4,14255.1,135.766,0.1554,1,0.531,0.0167,0.579,0.0211,0.083,0.212268,0.168419,0.27826,7.38998,0.343624,0.263175,2077.64,0.06182,0.705003,1.14541,6391.86,0.37568
PER,1995,0.211,0.552,0.3704,0.0777,0.3295,0.6649,0.0301,0.6833,0.7967,2312.76,313995,82148.8,14882.6,14715,135.766,0.1554,1,0.529,0.015,0.578,0.0193,0.085,0.224301,0.177659,0.2966,7.55332,0.341627,0.267131,2231.68,0.06256,0.708899,1.10646,6509.94,0.388904
PER,1996,0.211,0.552,0.3704,0.0777,0.3296,0.665,0.0301,0.6833,0.7968,2326.3,315832,82629.6,14969.7,14799,135.766,0.1554,1,0.527,0.013,0.577,0.0176,0.087,0.234124,0.185131,0.2988,7.76384,0.338602,0.253558,2241.95,0.06362,0.712711,1.08264,6427.82,0.397459
PER,1997,0.211,0.552,0.3704,0.0777,0.3296,0.665,0.0301,0.6833,0.7967,2412.03,327472,85674.9,15521.4,15266.2,135.766,0.1554,1,0.525,0.0102,0.576,0.015,0.089,0.243946,0.192603,0.301,7.97436,0.335577,0.253867,2280.61,0.0621,0.716471,1.07583,6677.75,0.399976
PER,1998,0.211,0.552,0.3704,0.0777,0.3296,0.6649,0.0301,0.6833,0.7967,2348.38,318830,83413.9,15111.8,14937.7,135.766,0.1554,1,0.525,0.0094,0.576,0.014,0.089,0.253769,0.200075,0.3032,8.18489,0.332552,,2195.24,0.0635,0.720207,1.04855,6370.01,0.41038
PER,1999,0.211,0.552,0.3704,0.0777,0.3297,0.665,0.0301,0.6833,0.7968,2316.38,314485,82277.2,14905.9,14729.3,135.766,0.1554,1,0.521,0.0089,0.573,0.0129,0.091,0.263592,0.207547,0.3054,8.39541,0.329527,0.380125,2126.71,0.06228,0.723948,1.03387,6271.95,0.41621
PER,2000,0.211,0.552,0.3704,0.0777,0.3297,0.665,0.03,0.6833,0.7968,2301.69,312491,81755.3,14811.4,14581.7,135.766,0.1554,1,0.511,0.0085,0.569,0.0122,0.102,0.273414,0.215019,0.3076,8.60593,0.326502,0.334138,2146.63,0.06169,0.727725,1.00578,6175.55,0.427835
PER,2001,0.2816,0.6319,0.3106,0.0575,0.3803,0.7084,0.0212,0.7429,0.829,1680.8,411575,92351.9,14615.6,14425.4,244.869,0.115,0,0.514,0.008,0.569,0.0112,0.097,0.28971,0.227261,0.32682,8.82003,0.322969,0.299192,2138.73,0.0616,0.731566,1.00417,6125.26,0.428518
PER,2002,0.2248,0.6268,0.3105,0.0627,0.3793,0.7075,0.0214,0.7324,0.8283,1877.7,336624,93853.6,14973.7,14821.9,179.275,0.1254,0,0.521,0.008,0.571,0.0105,0.088,0.306005,0.239503,0.34604,9.03412,0.319436,0.302558,2216.31,0.05958,0.735501,0.99481,6327.83,0.432551
PER,2003,0.3415,0.6695,0.2773,0.0532,0.3866,0.7139,0.0199,0.7664,0.8333,1600.3,513697,100689,15040.4,14932.7,321.001,0.1064,0,0.526,0.0076,0.571,0.009,0.079,0.3223,0.251745,0.36526,9.24822,0.315903,0.303196,2247.95,0.064,0.739559,0.987991,6481.34,0.435536
PER,2004,0.2549,0.602,0.3285,0.0695,0.3726,0.7018,0.0226,0.7163,0.8239,2096.23,384443,90783.6,15080.8,14928.1,183.397,0.139,0,0.523,0.009,0.563,0.0101,0.071,0.338595,0.263987,0.38448,9.46232,0.312369,0.321659,2301.64,0.07759,0.74377,0.972701,6636.33,0.442383
PER,2005,0.2157,0.5881,0.3447,0.0673,0.3649,0.6952,0.0241,0.7099,0.8189,2082.81,333828,90995.5,15474.1,15291,160.277,0.1346,0,0.517,0.0093,0.554,0.0104,0.067,0.354891,0.276229,0.4037,9.67642,0.308836,0.324609,2364.76,0.08424,0.748162,0.960849,6906.99,0.447839
PER,2006,0.2741,0.6047,0.3246,0.0707,0.3737,0.7028,0.0224,0.7162,0.8247,2254.11,436913,96393.7,15941.4,15680.6,193.83,0.1414,0,0.51,0.0089,0.545,0.0097,0.064,0.32896,0.255759,0.37418,9.57285,0.306365,0.339184,2491.85,0.07146,0.752767,0.937402,7184.94,0.459041
PER,2007,0.2767,0.6058,0.3201,0.0741,0.374,0.703,0.0224,0.7145,0.8249,2527.39,471868,103318,17053.9,16934,186.702,0.1482,0,0.503,0.0085,0.537,0.0087,0.063,0.30303,0.235289,0.34466,9.46929,0.303894,,2687.81,0.0753,0.757615,0.91879,7579.87,0.46834
PER,2008,0.2313,0.5829,0.3394,0.0776,0.3624,0.6931,0.0245,0.6989,0.8173,2876.44,428730,108039,18533.8,18245,149.048,0.1552,0,0.494,0.0076,0.527,0.0083,0.063,0.277099,0.214819,0.31514,9.36573,0.301423,,2907.77,0.07423,0.762745,0.90836,8112.11,0.474872
PER,2009,0.1958,0.5684,0.3481,0.0836,0.3529,0.6849,0.0262,0.6852,0.8112,3072.09,359823,104433,18373.8,18161.7,117.126,0.1672,0,0.487,0.0079,0.519,0.0083,0.062,0.251168,0.194349,0.28562,9.26216,0.298951,,2978.68,0.07106,0.768221,0.935936,8382.37,0.481626
PER,2010,0.2356,0.5693,0.3442,0.0866,0.3539,0.6858,0.026,0.6847,0.8119,3368.9,458338,110728,19450.9,19165.4,136.05,0.1732,0,0.479,0.0081,0.512,0.0085,0.064,0.225238,0.173879,0.2561,9.1586,0.29648,,3228.62,0.06842,0.774021,0.882711,8495.08,0.489992
PER,2011,0.2329,0.5664,0.348,0.0856,0.352,0.6841,0.0264,0.6838,0.8106,3452.53,469667,114219,20166.6,19895.3,136.036,0.1712,0,0.472,0.0076,0.504,0.0079,0.063,0.222671,0.171635,0.25612,9.25844,0.292527,,3435.37,0.07015,0.780118,0.843364,8560.17,0.498171
PER,2012,0.2199,0.5599,0.3514,0.0887,0.345,0.6781,0.0276,0.6767,0.8062,3788.82,469750,119586,21357.5,21034.9,123.983,0.1774,0,0.465,0.0075,0.499,0.0076,0.068,0.220105,0.169391,0.25614,9.35828,0.288573,,3660.04,0.06858,0.786488,0.869641,9291.84,0.506392
PER,2013,0.2329,0.5645,0.3475,0.0879,0.3633,0.6892,0.0261,0.6801,0.8136,3959.17,524499,127132,22520.9,22171.8,132.477,0.1758,0,0.459,0.0067,0.494,0.0071,0.071,0.217538,0.167147,0.25616,9.45811,0.28462,,3835.13,0.07002,0.793106,0.877471,9835.14,0.510756
PER,2014,0.2411,0.5531,0.3555,0.0914,0.335,0.6696,0.0292,0.6723,0.8,4190.29,552674,126781,22922.8,22575.8,131.894,0.1828,0,0.453,0.0065,0.492,0.0069,0.079,0.214972,0.164903,0.25618,9.55795,0.280667,,3957.56,0.07563,0.799945,0.888122,10084.5,0.517106
PER,2015,0.2452,0.5699,0.3406,0.0895,0.3543,0.6861,0.0259,0.682,0.8122,4199.01,575205,133685,23458.1,23123.2,136.986,0.179,0,0.452,0.0069,0.492,0.0073,0.081,0.212405,0.162659,0.2562,9.65779,0.276714,,4070.39,0.0687,0.806983,0.882674,10219.4,0.52141
PER,2016,0.2289,0.5726,0.3394,0.0879,0.3558,0.6874,0.0257,0.684,0.8131,4172.94,543353,135922,23736.9,23449.1,130.209,0.1758,0,0.45,0.0066,0.491,0.0069,0.084,,,,,,0.732223,4166.81,0.08272,0.814192,0.877344,10403.8,0.519159
PER,2017,0.2414,0.6078,0.3152,0.077,0.3746,0.7035,0.0223,0.7104,0.8252,3621.56,567603,142942,23516.6,23296,156.729,0.154,0,0.446,0.0064,0.486,0.0071,0.082,,,,,,0.712405,4214.44,0.08303,0.821932,0.863363,10322.9,0.519885
PER,2018,0.2289,0.5866,0.3299,0.0834,0.3641,0.6945,0.0242,0.6941,0.8184,4008.16,550101,140960,24029.7,23821.7,137.245,0.1668,0,0.443,0.0061,0.483,0.0068,0.083,,,,,,,4297.27,0.08333,0.826855,0.859224,10500,0.520484
PER,2019,0.2163,0.5543,0.3521,0.0936,0.3375,0.6717,0.0288,0.6698,0.8016,4528.99,523302,134107,24193.3,23854.3,115.545,0.1872,0,0.44,0.0058,0.478,0.0067,0.079,,,,,,,4361.26,0.0738,0.831033,0.860789,10573,0.519538
PHL,1950,0.1616,0.4018,0.4069,0.1912,,,,0.4967,,2069.03,87418.1,21741.9,5410.65,5405.08,42.2507,0.3824,0,,,,,,0.0282201,0.0203938,0.035,1.99935,0.339235,,,,,1.29839,2699.94,0.337212
PHL,1951,,,,,,,,,,,,,,5772.26,,,,,,,,,0.0342884,0.0247079,0.046,2.18145,0.34297,,,,,1.30083,2901.33,0.336581
PHL,1952,,,,,,,,,,,,,,5948.31,,,,,,,,,0.0403566,0.029022,0.057,2.36354,0.346705,,,,,1.30327,2999.92,0.33595
PHL,1953,,,,,,,,,,,,,,6272.91,,,,,,,,,0.0464249,0.0333361,0.068,2.54564,0.35044,,,,,1.30572,3177.88,0.33532
PHL,1954,,,,,,,,,,,,,,6477.49,,,,,,,,,0.0524932,0.0376502,0.079,2.72773,0.354175,,,,,1.30818,3322.51,0.334689
PHL,1955,,,,,,,,,,,,,,6729.68,,,,,,,,,0.0585614,0.0419642,0.09,2.90983,0.357911,,,,,1.31065,3456.67,0.334059
PHL,1956,,,,,,,,,,,,,,6975.63,,,,,,,,,0.0592492,0.0424508,0.0844,2.93216,0.358935,,,,,1.31313,3600.86,0.333428
PHL,1957,,,,,,,,,,,,,,7104.57,,,,,,,,,0.0599369,0.0429373,0.0788,2.9545,0.359959,,,,,1.33744,3737.04,0.327366
PHL,1958,,,,,,,,,,,,,,7119.68,,,,,,,,,0.0606246,0.0434239,0.0732,2.97684,0.360983,,,,,1.30523,3670.26,0.335446
PHL,1959,,,,,,,,,,,,,,7354.13,,,,,,,,,0.0613123,0.0439104,0.0676,2.99918,0.362007,,,,,1.32183,3846.27,0.331234
PHL,1960,0.1843,0.4536,0.3729,0.1735,,,,0.5383,,2514.77,133549,32874.9,7247.17,7217.53,53.106,0.347,0,,,,,,0.062,0.0443969,0.062,3.02152,0.363032,,802.441,,0.30011,1.38874,3977.78,0.315273
PHL,1961,,,,,,,,,,,,,,7491.46,,,,0.428,0.0318,0.464,0.0365,,0.0650883,0.0466792,0.0689,3.13404,0.36388,,815.432,,0.302532,1.32233,3881.98,0.331109
PHL,1962,,,,,,,,,,,,,,7671.48,,,,0.428,0.0314,0.465,0.0359,,0.0681765,0.0489615,0.0758,3.24655,0.364728,,834.918,,0.304646,1.30732,3904.92,0.33491
PHL,1963,,,,,,,,,,,,,,8017.34,,,,0.429,0.0309,0.466,0.0351,,0.0712648,0.0512438,0.0827,3.35907,0.365577,,857.566,,0.306526,1.29474,4005.45,0.338164
PHL,1964,,,,,,,,,,,,,,8045.58,,,,0.429,0.0302,0.466,0.0343,,0.074353,0.0535261,0.0896,3.47158,0.366425,,864.576,,0.308238,1.26816,3940.29,0.345251
PHL,1965,,,,,,,,,,,,,,8293.31,,,,0.429,0.0294,0.467,0.0333,,0.0774413,0.0558084,0.0965,3.5841,0.367273,,879.625,,0.309847,1.33968,4253.03,0.32682
PHL,1966,,,,,,,,,,,,,,8379.5,,,,0.429,0.0292,0.466,0.0331,,0.0822429,0.0593707,0.1038,3.71051,0.369852,,897.201,,0.311419,1.29817,4171.74,0.33727
PHL,1967,,,,,,,,,,,,,,8614.19,,,,0.429,0.029,0.466,0.0327,,0.0870446,0.062933,0.1111,3.83692,0.372431,,915.114,,0.313021,1.27507,4184.08,0.343379
PHL,1968,,,,,,,,,,,,,,8754.24,,,,0.428,0.0287,0.466,0.0323,,0.0918463,0.0664953,0.1184,3.96334,0.375009,,930.193,,0.314718,1.31931,4411.72,0.331867
PHL,1969,,,,,,,,,,,,,,8950.92,,,,0.428,0.0279,0.466,0.0318,,0.0966479,0.0700576,0.1257,4.08975,0.377588,,940.108,,0.316576,1.38765,4720.27,0.315522
PHL,1970,0.207,0.5054,0.3375,0.1571,,,,0.5778,,2824.96,186103,45441.3,8990.96,8334.01,65.8781,0.3142,0,0.428,0.0273,0.466,0.0312,,0.10145,0.07362,0.133,4.21616,0.380167,,943.248,,0.318647,1.41277,4838.43,0.309912
PHL,1971,,,,,,,,,,,,,,8611.76,,,,0.428,0.0265,0.465,0.0304,,0.105662,0.0743768,0.1408,4.30889,0.382247,0.163358,952.448,,0.320792,1.31667,4619.16,0.33253
PHL,1972,,,,,,,,,,,,,,8998.38,,,,0.427,0.0268,0.465,0.0307,,0.109874,0.0751336,0.1486,4.40161,0.384327,0.168362,961.656,,0.322873,1.35095,4856.06,0.324094
PHL,1973,,,,,,,,,,,,,,9806.13,,,,0.427,0.0272,0.464,0.0308,,0.114086,0.0758905,0.1564,4.49434,0.386407,0.167166,994.679,,0.324906,1.26137,4799.35,0.347109
PHL,1974,,,,,,,,,,,,,,10621.7,,,,0.426,0.0275,0.464,0.0309,,0.118298,0.0766473,0.1642,4.58706,0.388487,0.167984,1020.98,,0.326898,1.30129,4984.18,0.336463
PHL,1975,,,,,,,,,,,,,,10244.7,,,,0.425,0.0276,0.463,0.0309,,0.12251,0.0774041,0.172,4.67979,0.390566,0.158722,1045.94,,0.32886,1.2745,5010.8,0.343534
PHL,1976,,,,,,,,,,,,,,10733.9,,,,0.425,0.0276,0.462,0.0308,,0.129374,0.0821069,0.1798,4.84599,0.389201,0.162668,1070.75,,0.330798,1.3362,5559.61,0.327671
PHL,1977,,,,,,,,,,,,,,11542.6,,,,0.424,0.0276,0.462,0.0306,,0.136239,0.0868097,0.1876,5.01219,0.387835,0.164902,1097.59,,0.33272,1.36404,5830.94,0.320983
PHL,1978,,,,,,,,,,,,,,11641.3,,,,0.424,0.0275,0.461,0.0303,,0.143103,0.0915125,0.1954,5.17838,0.386469,0.188197,1124.21,,0.334635,1.24669,5453.78,0.351197
PHL,1979,,,,,,,,,,,,,,11888.8,,,,0.423,0.0271,0.46,0.0299,,0.149968,0.0962153,0.2032,5.34458,0.385103,0.210938,1147.71,,0.336551,1.26963,5709.33,0.344852
PHL,1980,0.1929,0.4873,0.37,0.1427,,,,0.5838,,3464.73,234208,59157.8,12139.9,11977.8,67.5976,0.2854,1,0.422,0.0265,0.46,0.0292,,0.156833,0.100918,0.211,5.51078,0.383737,0.213457,1168.57,,0.338477,1.2915,5941.92,0.339013
PHL,1981,0.1929,0.4873,0.37,0.1427,,,,0.5838,,3447.23,233025,58859,12078.6,11932.1,67.5976,0.2854,1,0.422,0.0261,0.459,0.0284,,0.161958,0.100609,0.2106,5.66793,0.382079,0.22372,1168.76,,0.340419,1.25001,5787.19,0.350265
PHL,1982,0.1929,0.4873,0.37,0.1427,,,,0.5838,,3430.71,231908,58576.9,12020.7,11637.1,67.5976,0.2854,1,0.421,0.0252,0.459,0.0275,,0.167083,0.100299,0.2102,5.82508,0.38042,0.228242,1176.65,,0.342387,1.29069,6024.62,0.339226
PHL,1983,0.1929,0.4873,0.37,0.1427,,,,0.5838,,3326.89,224890,56804.3,11657,11236.9,67.5976,0.2854,1,0.42,0.0243,0.458,0.0266,,0.172208,0.0999902,0.2098,5.98224,0.378762,0.23553,1153.45,,0.344388,1.19926,5549.1,0.365088
PHL,1984,0.1929,0.4873,0.37,0.1427,,,,0.5838,,2926.76,197842,49972.3,10254.9,9755.39,67.5976,0.2854,1,0.419,0.0232,0.457,0.0255,,0.177333,0.0996809,0.2094,6.13939,0.377104,0.257851,1134.43,,0.34643,1.20591,5032.42,0.363073
PHL,1985,0.1929,0.4873,0.37,0.1427,,,,0.5838,,2607.31,176248,44518,9135.65,8802.1,67.5976,0.2854,1,0.419,0.022,0.457,0.0243,,0.182459,0.0993716,0.209,6.29654,0.375446,0.248645,1097.85,,0.348522,1.22872,4626.08,0.356333
PHL,1986,0.1885,0.4837,0.3733,0.143,,,,0.5816,,2617.22,172474,44263.7,9151.13,8847.1,65.8996,0.286,0,0.419,0.0218,0.457,0.0239,,0.183367,0.0968046,0.2046,6.36891,0.373448,0.223688,1103.35,,0.350672,1.21325,4598.55,0.360878
PHL,1987,0.1843,0.4803,0.3764,0.1433,,,,0.5795,,2660.09,171025,44578,9281.53,9102.27,64.2929,0.2866,0,0.419,0.0213,0.457,0.0234,,0.184275,0.0942376,0.2002,6.44127,0.371449,0.214913,1111.86,,0.352888,1.23415,4750.92,0.354766
PHL,1988,0.1803,0.4771,0.3793,0.1436,,,,0.5775,,2778.53,174409,46153.3,9674.56,9478.96,62.7702,0.2872,0,0.419,0.0206,0.457,0.0226,,0.185183,0.0916707,0.1958,6.51364,0.36945,0.228345,1142.99,,0.355178,1.22577,4906.1,0.357191
PHL,1989,0.1891,0.4879,0.3734,0.1387,,,,0.588,,2780.66,189531,48906.7,10024,9770.91,68.1605,0.2774,0,0.42,0.0208,0.458,0.0228,,0.186092,0.0891037,0.1914,6.58601,0.367452,0.244367,1165.27,,0.35755,1.23773,5126.6,0.35374
PHL,1990,0.1975,0.4982,0.3678,0.1339,,,,0.5981,,2686.43,198101,49981.1,10031.5,9836.67,73.7415,0.2678,0,0.421,0.0207,0.459,0.0225,,0.187,0.0865367,0.187,6.65838,0.365453,0.232743,1195.1,,0.360012,1.23113,5122.17,0.355637
PHL,1991,0.2055,0.5081,0.3624,0.1294,,,,0.6077,,2491.07,197813,48909.9,9625.46,9605.9,79.4088,0.2588,0,0.422,0.0206,0.459,0.0223,,0.193739,0.0860973,0.19866,6.76497,0.363504,0.259223,1195.9,0.0934,0.362572,1.2376,4993.49,0.353778
PHL,1992,0.2002,0.503,0.3661,0.1309,,,,0.6036,,2499.7,191188,48029,9548.12,9460.75,76.4844,0.2618,0,0.423,0.0208,0.46,0.0224,,0.200479,0.0856578,0.21032,6.87157,0.361555,0.250142,1205.7,0.09307,0.365239,1.21839,4813.84,0.359354
PHL,1993,0.195,0.4979,0.3698,0.1323,,,,0.5996,,2507,184745,47177.8,9474.69,9471.89,73.6914,0.2646,0,0.424,0.0207,0.46,0.0219,,0.207218,0.0852183,0.22198,6.97816,0.359606,,1206.81,0.0923,0.368021,1.22268,4816.43,0.358578
PHL,1994,0.1909,0.4936,0.3738,0.1326,,,,0.5972,,2580.29,185694,48029.6,9729.6,9722.09,71.9664,0.2652,0,0.425,0.0201,0.46,0.0214,,0.213957,0.0847789,0.23364,7.08476,0.357657,,1215.2,0.09146,0.370925,1.23122,4945.06,0.360591
PHL,1995,0.2119,0.5098,0.3637,0.1266,0.3113,0.6424,0.0346,0.6117,0.7805,2562.18,214412,51582.8,10119.2,10146.2,83.6834,0.2532,0,0.426,0.0203,0.461,0.0216,,0.220696,0.0843394,0.2453,7.19135,0.355707,0.270713,1224.39,0.09192,0.373961,1.22644,5037.83,0.359755
PHL,1996,0.2301,0.5238,0.3543,0.1219,0.3461,0.6637,0.0321,0.6236,0.794,2523.98,238249,54224.1,10352.7,10373.4,94.3943,0.2438,0,0.427,0.0201,0.462,0.0215,,0.228899,0.0836372,0.2603,7.28413,0.353633,0.28523,1242.22,0.09191,0.377135,1.1709,4975.53,0.375466
PHL,1997,0.2468,0.5366,0.3461,0.1173,0.3369,0.6642,0.0311,0.6349,0.7952,2514.19,264500,57501.7,10716.9,10675.8,105.203,0.2346,0,0.428,0.0195,0.463,0.0209,,0.237101,0.0829351,0.2753,7.3769,0.351558,,1265.91,0.09311,0.380456,1.17118,5118.03,0.373056
PHL,1998,0.2354,0.5271,0.3506,0.1222,0.3209,0.6523,0.0329,0.625,0.7873,2521.64,242883,54387.6,10317.7,10361.5,96.3195,0.2444,0,0.427,0.0199,0.462,0.0211,,0.245303,0.0822329,0.2903,7.46967,0.349483,0.266495,1299.8,0.09715,0.383933,1.16252,4939.88,0.36975
PHL,1999,0.2233,0.5171,0.3554,0.1275,0.3109,0.6441,0.0342,0.6145,0.7817,2468.55,216155,50060.3,9680.57,9715.7,87.5637,0.255,0,0.427,0.0198,0.461,0.0211,,0.253505,0.0815307,0.3053,7.56245,0.347408,0.275218,1318.03,0.09511,0.387573,1.14077,4888.54,0.371223
PHL,2000,0.2136,0.5088,0.3626,0.1286,0.3018,0.6374,0.0351,0.6094,0.7774,2564.56,213013,50734.5,9971.07,9918.65,83.0603,0.2572,0,0.426,0.0194,0.46,0.0205,,0.261708,0.0808286,0.3203,7.65522,0.345333,,1353.93,0.09512,0.391384,1.0903,4774.18,0.363464
PHL,2001,0.204,0.503,0.3691,0.1279,0.2896,0.6295,0.036,0.6074,0.7723,2543.39,202837,50017.3,9942.88,9936.54,79.7506,0.2558,0,0.424,0.0198,0.459,0.0206,,0.261025,0.0800185,0.31748,7.72777,0.342757,0.286477,1376.6,0.09663,0.395375,1.04954,4628.95,0.36588
PHL,2002,0.191,0.4949,0.3744,0.1306,0.2873,0.6261,0.0366,0.6002,0.7701,2605.4,190526,49368.5,9974.72,9958.96,73.1276,0.2612,0,0.423,0.0198,0.458,0.0206,,0.260343,0.0792084,0.31466,7.80033,0.34018,0.283482,1417.77,0.09446,0.399554,1.0343,4629.67,0.367771
PHL,2003,0.1768,0.4861,0.3802,0.1337,0.2772,0.6189,0.0375,0.5923,0.7656,2717.08,179664,49390.1,10161.1,9875.12,66.1239,0.2674,0,0.422,0.0193,0.457,0.0202,,0.25966,0.0783984,0.31184,7.87288,0.337604,0.272301,1464.72,0.09194,0.403929,1.00989,4648.74,0.368947
PHL,2004,0.1787,0.4859,0.3819,0.1321,0.2765,0.6185,0.0375,0.594,0.7654,2706.26,183061,49776.9,10243.2,10225.2,67.6436,0.2642,0,0.422,0.0196,0.456,0.0204,,0.258978,0.0775883,0.30902,7.94544,0.335028,0.265458,1521.35,0.09331,0.408507,1.09989,5296.36,0.373174
PHL,2005,0.1784,0.4843,0.3831,0.1325,0.2802,0.6201,0.0374,0.5927,0.7663,2785.54,187505,50912.1,10511.5,10520.3,67.3136,0.265,0,0.421,0.0194,0.455,0.0204,,0.258295,0.0767782,0.3062,8.01799,0.332451,0.258234,1559.69,0.09538,0.413298,1.09784,5435.39,0.36836
PHL,2006,0.1771,0.4821,0.3842,0.1337,0.2752,0.6169,0.0377,0.5902,0.7644,2890.42,191484,52114.9,10809.4,10815.3,66.2479,0.2674,0,0.42,0.0189,0.454,0.0202,,0.257453,0.0760085,0.30712,8.10116,0.329893,0.262468,1597.82,0.1032,0.418309,1.0854,5555.01,0.370802
PHL,2007,0.1758,0.4806,0.384,0.1354,0.2784,0.6183,0.0376,0.5877,0.7652,3061.78,198733,54336.2,11306.4,11326.6,64.9076,0.2708,0,0.419,0.0187,0.453,0.0204,,0.25661,0.0752388,0.30804,8.18434,0.327334,,1645.87,0.08998,0.42347,1.068,5728.77,0.377645
PHL,2008,0.1747,0.4793,0.3839,0.1368,0.2702,0.6137,0.0381,0.5857,0.7624,3160.03,201774,55355.9,11549.8,11569.4,63.8519,0.2736,0,0.418,0.0185,0.452,0.02,,0.255768,0.0744691,0.30896,8.26751,0.324776,0.27129,1679.33,0.10154,0.431547,1.09748,6030.42,0.375008
PHL,2009,0.1762,0.4799,0.3842,0.1359,0.2709,0.6142,0.038,0.5871,0.7627,3077.77,199469,54340.4,11323.6,11323.6,64.8097,0.2718,0,0.417,0.0179,0.45,0.0196,,0.254925,0.0736994,0.30988,8.35068,0.322218,0.266056,1691.1,0.10475,0.443357,1.12149,6131.11,0.37978
PHL,2010,0.1761,0.4792,0.3849,0.1359,0.2725,0.6149,0.0379,0.5867,0.7631,3196.88,207184,56359.5,11761.9,11842.3,64.8082,0.2718,0,0.415,0.0184,0.448,0.0204,,0.254083,0.0729298,0.3108,8.43385,0.319659,0.277549,1716.3,0.10047,0.455208,1.21641,7039.32,0.384681
PHL,2011,0.1745,0.4773,0.3852,0.1375,0.2771,0.6162,0.0379,0.584,0.7639,3294.18,209026,57174.9,11978.8,12035.4,63.453,0.275,0,0.413,0.0186,0.447,0.0207,,0.261914,0.0748366,0.3083,8.5222,0.317369,0.290709,1776.34,0.09754,0.466834,1.29362,7629.9,0.387988
PHL,2012,0.173,0.4756,0.3856,0.1389,0.2814,0.6182,0.0377,0.5816,0.7651,3451.14,214893,59083,12423.1,12417.3,62.2672,0.2778,0,0.411,0.0184,0.445,0.0206,,0.269746,0.0767434,0.3058,8.61055,0.315079,0.296299,1860.62,0.09604,0.479183,1.27008,7856.74,0.387941
PHL,2013,0.1724,0.4714,0.3879,0.1407,0.3052,0.6299,0.0366,0.5777,0.7724,3641.4,223103,60995.8,12940.3,12948.8,61.2684,0.2814,0,0.408,0.0187,0.442,0.0215,,0.277577,0.0786502,0.3033,8.6989,0.312788,0.318704,1932.23,0.09399,0.491314,1.26531,8239.56,0.38553
PHL,2014,0.1705,0.4664,0.3899,0.1437,0.3017,0.6273,0.0368,0.5723,0.7708,3842.61,227988,62364.9,13370.2,13450.8,59.3317,0.2874,0,0.405,0.019,0.44,0.0217,,0.285409,0.0805571,0.3008,8.78725,0.310498,0.338742,2010.69,0.09663,0.502392,1.28079,8708.29,0.383768
PHL,2015,0.1693,0.4623,0.3917,0.1459,0.2997,0.6255,0.037,0.568,0.7698,4105.83,238173,65055.8,14070.7,14106.5,58.0084,0.2918,0,0.403,0.0188,0.437,0.0216,,0.29324,0.0824639,0.2983,8.8756,0.308208,0.358746,2108.86,0.08688,0.511549,1.28007,9086.76,0.379393
PHL,2016,0.1679,0.4572,0.3931,0.1497,0.2879,0.6186,0.0377,0.5616,0.7655,4401.75,246905,67214.6,14701.9,14728.9,56.0925,0.2994,0,0.4,0.0192,0.435,0.0225,,,,,,,0.383447,2229.51,0.0777,0.519115,1.22124,9127.33,0.395458
PHL,2017,0.1658,0.4516,0.3944,0.154,0.2884,0.6181,0.0378,0.5544,0.7653,4737.12,254951,69460.9,15380.2,15358,53.8199,0.308,0,0.397,0.0196,0.432,0.0229,,,,,,,0.336841,2332.1,0.07482,0.52601,1.27644,10030.9,0.383502
PHL,2018,0.1633,0.446,0.3955,0.1585,0.2948,0.6208,0.0375,0.5469,0.767,5072.33,261223,71367.8,16001,16018.2,51.4997,0.317,1,0.394,0.0197,0.43,0.0233,,,,,,,0.281166,2436.23,0.06702,0.532089,1.288,10604.6,0.385865
PHL,2019,0.1633,0.446,0.3955,0.1585,0.283,0.6145,0.0381,0.5469,0.7631,5291.36,272503,74449.6,16692,16470.8,51.4997,0.317,1,0.393,0.0208,0.428,0.0244,,,,,,,0.300549,2547.98,0.06776,0.537158,1.26655,10894.2,0.392399
PLW,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438948,,,
PLW,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457781,,,
