iso3,year,wpp_projection,pop_wpp,share_0_14,share_15_24,share_15_29,share_15_64,share_65p,youth_bulge_15_24_adult,youth_bulge_15_29_adult,male_share_15_29,dependency_ratio,median_age,tfr,life_expectancy,net_migration,crude_birth_rate,crude_death_rate,pop_growth,net_migration_rate,pop_wpp_lo80,pop_wpp_hi80,pop_wpp_low_var,pop_wpp_high_var,urban_share,urban_share_imputed,urban_pop_growth,creg_ethfrac,creg_ethpol,creg_relfrac,creg_relpol,hief_efindex,epr_excluded_share,epr_discriminated_share,epr_monopoly_dominant,epr_n_groups,epr_largest_group,v2stfisccap,v2svstterr,v2clrspct,v2stcritrecadm,v2x_rule,v2cacamps,v2pepwrsoc,v2xpe_exlsocgr,v2exl_legit_nationalist,rivalries_active,rivalries_spatial,rivalry_years_cum,trust_wvs,trust_wvs_interp,trust_wvs_mean,al_ethnic,al_language,al_religion,colonial_ruler,indep_year,indep_violent,former_colony,rugged,log_mountainous,years_since_indep,state_age,state_capacity_index,cohesion_index,asabiya_proxy
ABW,2029,1,0.107937,0.150968,0.127945,0.191482,0.64055,0.208483,0.150695,0.22553,0.0980757,0.561159,43.4732,1.60875,77.2234,5e-05,0.009567,0.011021,-0.001,0.000467,0.102485,0.113421,0.106895,0.108987,0.60985,1,-0.00331558,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0.3889,0.4107,,,,,,,,,,,
ABW,2030,1,0.10779,0.148557,0.126793,0.192105,0.636951,0.214491,0.148915,0.225623,0.0982002,0.569978,43.662,1.60929,77.3772,3.6e-05,0.009603,0.011286,-0.00136,0.000338,0.101068,0.114737,0.106492,0.109098,0.608434,1,-0.00368675,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0.3889,0.4107,,,,,,,,,,,
AFG,1950,0,7.82577,0.410538,0.190654,0.26737,0.560903,0.0285592,0.323438,0.453583,0.143123,0.782839,19.3894,7.24843,28.1563,0.006161,0.04938,0.037418,0.01275,0.000792,,,,,0.0551773,1,,0.562974,0.815921,0.223314,0.446628,0.563,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.829,0.2,1,1,126,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,31,32,-0.43484,-0.733766,0.312202
AFG,1951,0,7.93291,0.410921,0.190949,0.267984,0.560445,0.0286341,0.324148,0.45492,0.143153,0.784296,19.3566,7.25963,28.5836,0.004903,0.049624,0.036647,0.0136,0.000622,,,,,0.0572795,1,0.050989,0.565122,0.815245,0.22424,0.44848,0.565,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.829,0.2,1,1,127,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,32,33,-0.43484,-0.737488,0.311746
AFG,1952,0,8.04265,0.411359,0.191227,0.268589,0.559974,0.0286674,0.324862,0.456286,0.143152,0.785797,19.3157,7.26011,29.0138,0.000145,0.049784,0.036063,0.01374,1.8e-05,,,,,0.0594567,1,0.0510447,0.5673,0.814542,0.225169,0.450338,0.567,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,128,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,33,34,-0.43484,-0.741211,0.311292
AFG,1953,0,8.15074,0.412029,0.191368,0.268968,0.559305,0.0286654,0.325472,0.457451,0.14304,0.787932,19.2679,7.26619,29.4521,-0.008867,0.049979,0.035534,0.01335,-0.001095,,,,,0.0617113,1,0.0505675,0.56951,0.813813,0.226653,0.452823,0.57,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,129,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,34,35,-0.43484,-0.746794,0.310611
AFG,1954,0,8.26516,0.412976,0.191318,0.269015,0.558394,0.0286303,0.325912,0.458269,0.142762,0.790851,19.216,7.25424,29.6975,-0.006837,0.050004,0.035233,0.01394,-0.000833,,,,,0.0640455,1,0.051067,0.57175,0.813057,0.228306,0.455496,0.572,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,130,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,35,36,-0.43484,-0.750516,0.310159
AFG,1955,0,8.3888,0.414193,0.191113,0.268783,0.557224,0.0285827,0.326239,0.458826,0.142324,0.79461,19.1631,7.26214,30.366,-0.007263,0.050156,0.034433,0.01485,-0.000872,,,,,0.0664617,1,0.0518817,0.574022,0.812271,0.229968,0.458174,0.574,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,131,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,36,37,-0.43484,-0.754239,0.309709
AFG,1956,0,8.5198,0.415512,0.190881,0.268414,0.55596,0.0285288,0.326578,0.459229,0.141772,0.798692,19.1119,7.26876,30.8303,-0.007419,0.050279,0.033907,0.0155,-0.000878,,,,,0.0689624,1,0.052431,0.576323,0.811457,0.231638,0.460859,0.576,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,132,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,37,38,-0.43484,-0.757961,0.309259
AFG,1957,0,8.65687,0.416796,0.190736,0.268035,0.55473,0.0284743,0.327048,0.459591,0.141184,0.802679,19.0557,7.26357,31.3451,-0.008858,0.050306,0.033314,0.01596,-0.001031,,,,,0.07155,1,0.0527946,0.578656,0.810612,0.233316,0.463549,0.579,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,133,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,38,39,-0.43484,-0.763544,0.308587
AFG,1958,0,8.78993,0.417988,0.19074,0.26778,0.55361,0.0284015,0.327725,0.460095,0.140654,0.806325,18.9855,7.26909,31.84,-0.020889,0.050424,0.032775,0.01525,-0.002395,,,,,0.0742269,1,0.0519848,0.581019,0.809737,0.235003,0.466245,0.581,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,134,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,39,40,-0.43484,-0.767267,0.30814
AFG,1959,0,8.9486,0.419028,0.190947,0.267746,0.552675,0.0282966,0.328668,0.460859,0.140221,0.809382,18.9067,7.27586,32.3365,-0.003333,0.050456,0.03219,0.01789,-0.000376,,,,,0.0769957,1,0.0545128,0.583412,0.808829,0.236697,0.468946,0.583,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,135,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,40,41,-0.43484,-0.770989,0.307694
AFG,1960,0,9.12148,0.419898,0.191396,0.267944,0.55193,0.0281718,0.329935,0.461891,0.13986,0.811824,18.8256,7.2817,32.7987,0.002606,0.050516,0.031672,0.01913,0.000288,,,,,0.0812255,0,0.0726146,0.585836,0.80789,0.2384,0.471652,0.586,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,136,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,41,42,-0.43484,-0.776572,0.307028
AFG,1961,0,9.30668,0.420666,0.191884,0.268286,0.551317,0.0280169,0.331214,0.463093,0.139504,0.813837,18.7475,7.28415,33.291,0.006109,0.050566,0.031129,0.0201,0.000663,,,,,0.0838959,0,0.0524483,0.588289,0.806916,0.240111,0.474364,0.588,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,137,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,42,43,-0.43484,-0.780295,0.306585
AFG,1962,0,9.50213,0.421581,0.192195,0.268542,0.550577,0.0278417,0.332277,0.464268,0.139019,0.816275,18.6757,7.29183,33.7565,0.007016,0.050666,0.03063,0.02078,0.000746,,,,,0.0866266,0,0.0528132,0.590773,0.805909,0.24183,0.477081,0.591,0.367,0.117,1,4,0.41,-0.813,0.88125,0.429,1.124,0.373,,0.382,0.831,0.2,1,1,138,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,43,44,-0.43484,-0.785878,0.305924
AFG,1963,0,9.70684,0.423122,0.192003,0.268225,0.549217,0.0276614,0.332832,0.46496,0.138134,0.820774,18.612,7.30158,34.2008,0.006681,0.050787,0.030168,0.02132,0.000696,,,,,0.0894271,0,0.0531317,0.593285,0.804867,0.243558,0.479803,0.593,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.094,1.124,0.359,,0.382,0.822,0.2,1,1,139,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,44,45,-0.549399,-0.7896,0.292516
AFG,1964,0,9.92179,0.425048,0.191635,0.267561,0.547456,0.0274962,0.333306,0.465362,0.137273,0.826632,18.556,7.30429,34.6726,0.007079,0.050852,0.029672,0.0219,0.000721,,,,,0.0923113,0,0.0536455,0.595827,0.803789,0.245294,0.48253,0.596,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.162,1.124,0.392,,1.009,0.806,0.2,1,1,140,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,45,46,-0.564294,-0.795184,0.290314
AFG,1965,0,10.1502,0.427766,0.190604,0.266157,0.544895,0.027339,0.333088,0.465118,0.136241,0.835215,18.5006,7.30525,35.1245,0.010695,0.050889,0.029193,0.02276,0.001066,,,,,0.0952934,0,0.0545564,0.598397,0.802675,0.247037,0.485261,0.598,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.162,1.124,0.392,,1.009,0.775,0.2,1,1,141,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,46,47,-0.564294,-0.798906,0.289917
AFG,1966,0,10.3826,0.43041,0.189704,0.264786,0.542392,0.0271977,0.333054,0.464871,0.135264,0.843684,18.4261,7.32031,35.5831,0.003563,0.051018,0.028733,0.02263,0.000347,,,,,0.0983874,0,0.0545837,0.601014,0.801505,0.248789,0.487996,0.601,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.162,1.124,0.392,,1.009,0.775,0.2,1,1,142,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,47,48,-0.564294,-0.804489,0.289325
AFG,1967,0,10.6294,0.433008,0.188833,0.263433,0.539923,0.0270686,0.333044,0.464614,0.134331,0.852114,18.3262,7.33868,36.042,0.006824,0.051106,0.028265,0.02349,0.00065,,,,,0.101607,0,0.055694,0.605641,0.79827,0.250549,0.490736,0.606,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.162,1.124,0.392,,1.009,0.775,0.2,1,1,143,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,48,49,-0.564294,-0.813795,0.288343
AFG,1968,0,10.8845,0.435546,0.187943,0.262235,0.537516,0.026938,0.332964,0.464582,0.133489,0.860411,18.1884,7.36277,36.5101,0.003333,0.051209,0.027801,0.02372,0.00031,,,,,0.104967,0,0.0562513,0.610223,0.795032,0.252316,0.493481,0.61,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.162,1.124,0.392,,1.009,0.775,0.2,1,1,144,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,49,50,-0.564294,-0.82124,0.287563
AFG,1969,0,11.1503,0.438063,0.186948,0.261234,0.535147,0.0267906,0.332685,0.464881,0.132757,0.868647,18.0432,7.38866,36.979,0.002029,0.05128,0.027334,0.02413,0.000184,,,,,0.108481,0,0.0570577,0.614758,0.791791,0.254092,0.496229,0.615,0.367,0.117,1,4,0.41,-0.813,0.88125,-0.162,1.124,0.392,,1.009,0.775,0.2,1,1,145,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,50,51,-0.564294,-0.830545,0.286594
AFG,1970,0,11.4299,0.440433,0.185924,0.260458,0.532928,0.0266388,0.332264,0.465463,0.13216,0.876427,17.9087,7.39959,37.4601,0.004458,0.051207,0.026838,0.02477,0.000395,,,,,0.112298,0,0.0593444,0.619248,0.788545,0.255876,0.498981,0.619,0.367,0.117,1,4,0.41,-0.813,0.924,-0.162,1.124,0.392,,1.009,0.789,0.2,1,1,146,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,51,52,-0.425248,-0.83799,0.300969
AFG,1971,0,11.7054,0.442746,0.184885,0.259777,0.530778,0.026476,0.331778,0.466172,0.131646,0.884026,17.7798,7.43202,37.9324,-0.012801,0.051303,0.026383,0.02382,-0.001107,,,,,0.11666,0,0.0619298,0.623692,0.785296,0.257667,0.501737,0.624,0.367,0.117,1,4,0.41,-0.813,0.924,-0.162,1.124,0.392,,1.009,0.789,0.2,1,1,147,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,52,53,-0.425248,-0.847296,0.299904
AFG,1972,0,12.002,0.444986,0.183973,0.259114,0.528706,0.0263077,0.331474,0.466861,0.131174,0.89141,17.656,7.45314,38.4226,-0.00405,0.051244,0.025882,0.02502,-0.000342,,,,,0.12162,0,0.0666543,0.628088,0.782044,0.259467,0.504496,0.628,0.367,0.117,1,4,0.41,-0.813,0.924,-0.162,1.124,0.379,,1.009,0.789,0.4,1,1,148,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,53,54,-0.425248,-0.85474,0.299058
AFG,1973,0,12.314,0.447185,0.183533,0.258414,0.526669,0.0261463,0.331997,0.46745,0.130715,0.898725,17.5371,7.48683,38.951,-0.00303,0.051278,0.025364,0.02567,-0.000249,,,,,0.126917,0,0.0682987,0.632438,0.778788,0.261274,0.507259,0.632,0.367,0.117,1,4,0.41,-0.813,0.894,-0.162,1.124,0.368,,1.009,0.829,0.4,1,1,149,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,54,55,-0.522824,-0.862185,0.287618
AFG,1974,0,12.6242,0.449357,0.183395,0.257634,0.524639,0.0260046,0.333056,0.467879,0.130262,0.906073,17.4207,7.52584,39.4687,-0.020009,0.051373,0.024889,0.02488,-0.001605,,,,,0.132348,0,0.0667804,0.636739,0.775528,0.263089,0.510025,0.637,0.367,0.117,1,4,0.41,-0.813,0.894,0.126,1.124,0.349,,1.009,0.793,0.6,1,1,150,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,55,56,-0.45974,-0.87149,0.29336
AFG,1975,0,12.9237,0.451438,0.183876,0.2568,0.522684,0.0258776,0.335197,0.468133,0.129844,0.913201,17.3091,7.54202,39.9944,-0.044418,0.051321,0.024403,0.02344,-0.003477,,,,,0.137708,0,0.0631477,0.640993,0.772265,0.264911,0.512794,0.641,0.367,0.117,1,4,0.41,-0.813,0.894,0.126,1.124,0.349,,1.009,0.793,0.6,1,1,151,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,56,57,-0.45974,-0.878935,0.292551
AFG,1976,0,13.196,0.453461,0.184306,0.255937,0.520772,0.0257671,0.337224,0.468287,0.129489,0.920225,17.2019,7.56133,40.5184,-0.08543,0.051329,0.023934,0.02086,-0.006541,,,,,0.142795,0,0.0571278,0.645199,0.769,0.266742,0.515566,0.645,0.367,0.117,1,4,0.41,-0.813,0.894,0.126,1.124,0.349,,1.009,0.793,0.6,1,1,152,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,57,58,-0.45974,-0.88638,0.291746
AFG,1977,0,13.4855,0.455447,0.184713,0.255185,0.518884,0.0256688,0.339201,0.468614,0.129274,0.927213,17.0969,7.59129,41.0821,-0.083115,0.051331,0.023404,0.0217,-0.00623,,,,,0.147404,0,0.0534638,0.649356,0.765731,0.26858,0.518341,0.649,0.367,0.117,1,4,0.41,-0.813,0.894,0.126,1.124,0.349,,1.009,0.793,0.6,1,1,153,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,58,59,-0.45974,-0.893824,0.290946
AFG,1978,0,13.7374,0.457431,0.185164,0.254901,0.517052,0.025516,0.341273,0.469803,0.129279,0.93404,16.99,7.5993,40.0859,-0.117186,0.051288,0.024171,0.01851,-0.008609,,,,,0.151331,0,0.044802,0.653463,0.762461,0.270425,0.521119,0.653,0.367,0.117,1,4,0.41,-0.813,0.794,-1.196,1.124,0.229,,0.835,0.782,0.6,1,1,154,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,59,60,-1.07457,-0.901269,0.239846
AFG,1979,0,13.5737,0.459507,0.185715,0.254938,0.51521,0.025283,0.343603,0.471676,0.129213,0.940957,16.8815,7.61232,38.8441,-0.525413,0.052029,0.025538,-0.01199,-0.038476,,,,,0.154376,0,0.00793532,0.657522,0.759189,0.272278,0.523899,0.658,0.102,0,0,6,0.41,-0.813,0.72167,-1.4,1.124,0.217,,0.835,0.818,0.6,1,1,155,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,60,61,-1.35451,-0.296379,0.262748
AFG,1980,0,12.7649,0.461688,0.186249,0.255536,0.513263,0.0250486,0.345987,0.474698,0.12931,0.948319,16.77,7.64317,39.2581,-1.17424,0.053452,0.025706,-0.06144,-0.089165,,,,,0.15681,0,-0.0457946,0.661531,0.755916,0.274138,0.526681,0.662,0.102,0,0,6,0.41,-0.813,0.57667,-1.4,1.124,0.206,,0.835,0.876,0.8,1,1,156,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,61,62,-1.82613,-0.303824,0.231549
AFG,1981,0,11.1103,0.463787,0.186929,0.256228,0.51141,0.0248034,0.348609,0.477847,0.129439,0.955378,16.6604,7.61717,39.4058,-1.99809,0.055185,0.026413,-0.13883,-0.167378,,,,,0.159038,0,-0.124723,0.66549,0.752643,0.276006,0.529465,0.665,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.225,,0.835,0.876,0.8,1,1,157,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,62,63,-1.68463,-0.309407,0.238786
AFG,1982,0,10.8725,0.465655,0.187805,0.257067,0.509936,0.0244087,0.351467,0.481088,0.129401,0.96103,16.5591,7.59997,36.0577,-0.500998,0.051973,0.028026,-0.02164,-0.045581,,,,,0.161074,0,-0.00891306,0.669399,0.74937,0.277882,0.532251,0.669,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.226,,0.835,0.876,0.8,1,1,158,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,63,64,-1.68463,-0.316852,0.238359
AFG,1983,0,10.9635,0.467292,0.188735,0.257945,0.508649,0.0240597,0.354293,0.484215,0.129438,0.965993,16.4706,7.57049,36.5174,-0.172797,0.051173,0.027013,0.00833,-0.015827,,,,,0.162937,0,0.0198338,0.673256,0.746099,0.279764,0.535039,0.673,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.226,,0.835,0.876,0.8,1,1,159,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,64,65,-1.68463,-0.324297,0.237935
AFG,1984,0,11.417,0.469086,0.189954,0.259092,0.507469,0.0234447,0.357787,0.488012,0.129186,0.970562,16.372,7.55401,31.4732,0.248224,0.050351,0.032008,0.04053,0.022182,,,,,0.164644,0,0.050956,0.677063,0.74283,0.281654,0.537828,0.677,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.226,,0.835,0.876,0.8,1,1,160,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,65,66,-1.68463,-0.331741,0.237516
AFG,1985,0,11.4367,0.470917,0.191204,0.260213,0.506205,0.0228781,0.361387,0.491819,0.129003,0.975485,16.2777,7.54983,32.1316,-0.208685,0.051693,0.031699,0.00173,-0.018263,,,,,0.166215,0,0.0112239,0.680819,0.739565,0.283551,0.540618,0.681,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.226,,0.835,0.876,0.8,1,1,161,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,66,67,-1.68463,-0.339186,0.237099
AFG,1986,0,11.4034,0.472289,0.192286,0.261203,0.50505,0.0226611,0.364378,0.494974,0.129351,0.980004,16.2069,7.55288,38.4001,-0.343397,0.052195,0.025044,-0.00292,-0.03007,,,,,0.167666,0,0.00577405,0.684522,0.736305,0.285455,0.54341,0.685,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.226,,0.835,0.876,0.8,1,1,162,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,67,68,-1.68463,-0.34663,0.236687
AFG,1987,0,11.3722,0.47363,0.193293,0.262191,0.503915,0.0224553,0.367219,0.498112,0.129743,0.984462,16.1426,7.54775,38.8312,-0.345535,0.052222,0.024617,-0.00274,-0.030343,,,,,0.169016,0,0.00528286,0.688174,0.733051,0.287367,0.546203,0.688,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.226,,0.835,0.876,0.8,1,1,163,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,68,69,-1.68463,-0.352214,0.23638
AFG,1988,0,11.6744,0.47478,0.194058,0.263001,0.502792,0.0224274,0.36948,0.500744,0.130351,0.988893,16.088,7.55099,43.2381,-0.056263,0.051708,0.020606,0.02622,-0.004883,,,,,0.170283,0,0.0336896,0.691773,0.729804,0.289285,0.548996,0.692,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.225,,0.835,0.876,0.8,1,1,164,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,69,70,-1.68463,-0.359658,0.235973
AFG,1989,0,12.0738,0.475979,0.194667,0.263698,0.501591,0.0224297,0.371488,0.50322,0.130958,0.993655,16.0332,7.5588,44.4961,0.018296,0.051682,0.019582,0.03364,0.001541,,,,,0.171485,0,0.040678,0.695319,0.726566,0.29121,0.551791,0.695,0.102,0,0,6,0.41,-0.813,0.57667,-0.754,1.124,0.225,,0.835,0.876,0.8,1,1,165,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,70,71,-1.68463,-0.365242,0.235671
AFG,1990,0,12.0175,0.47749,0.194998,0.264161,0.500086,0.0224246,0.373195,0.505561,0.131464,0.999658,15.9723,7.57583,45.1183,-0.458737,0.052888,0.019479,-0.00467,-0.038083,,,,,0.17264,0,0.0020393,0.698812,0.723339,0.293143,0.554585,0.699,0.102,0,0,6,0.41,-0.813,0.53333,-0.994,1.124,0.212,,0.835,0.888,0.6,1,1,166,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,71,72,-1.87816,-0.372686,0.226053
AFG,1991,0,12.4603,0.479302,0.194968,0.26431,0.498281,0.0224167,0.374437,0.507607,0.131781,1.0069,15.8978,7.63118,45.5207,0.032782,0.052279,0.018783,0.03618,0.002679,,,,,0.173767,0,0.0426815,0.702251,0.720124,0.295082,0.55738,0.702,0.102,0,0,6,0.41,-0.813,0.53333,-1.56,1.124,0.179,,0.835,0.895,0.6,1,1,167,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,72,73,-2.00214,-0.37827,0.221049
AFG,1992,0,14.0977,0.481351,0.194616,0.264093,0.496223,0.0224265,0.375237,0.509193,0.131869,1.01522,15.8125,7.70315,46.5691,1.19733,0.050315,0.01717,0.12347,0.090167,,,,,0.174882,0,0.129866,0.705636,0.716923,0.297027,0.560175,0.706,0.102,0,0,6,0.41,-0.813,0.39,-3.251,1.124,0.097,2.779,0.818,0.896,0.6,1,1,168,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,73,74,-2.83873,-0.385714,0.204251
AFG,1993,0,15.7886,0.483473,0.19391,0.263578,0.494017,0.0225105,0.37541,0.510288,0.132043,1.02422,15.728,7.7614,51.0212,1.14968,0.050834,0.014613,0.11328,0.076937,,,,,0.176005,0,0.119679,0.708966,0.713739,0.29898,0.562969,0.709,0,0,0,7,0.41,-0.813,0.41,-3.616,1.124,0.047,2.779,0.038,0.908,0.4,1,1,169,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,74,75,-2.85363,-0.15489,0.20663
AFG,1994,0,16.7129,0.486129,0.192867,0.262676,0.491298,0.0225726,0.375321,0.511171,0.1319,1.03542,15.6159,7.76703,50.9689,0.315206,0.05241,0.014929,0.05689,0.019396,,,,,0.177153,0,0.0633932,0.712241,0.710572,0.300939,0.565764,0.712,0,0,0,7,0.41,-0.813,0.41,-3.616,1.124,0.047,2.779,0.038,0.908,0.4,1,1,170,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,75,76,-2.85363,-0.160474,0.206556
AFG,1995,0,17.4187,0.488682,0.191804,0.261738,0.488703,0.0226156,0.375117,0.511888,0.131779,1.04623,15.5053,7.7671,52.1032,0.052505,0.052683,0.014403,0.04136,0.003077,,,,,0.178344,0,0.0480646,0.71546,0.707426,0.302904,0.568557,0.715,0,0,0,7,0.41,-0.813,0.54,-3.616,1.124,0.049,2.779,0.038,0.913,0.2,1,1,171,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,76,77,-2.4308,-0.166057,0.214463
AFG,1996,0,18.1078,0.491457,0.190387,0.260422,0.485897,0.022646,0.374377,0.512094,0.13142,1.05805,15.3878,7.75715,52.8302,0.004072,0.052491,0.013928,0.0388,0.000229,,,,,0.179596,0,0.0457961,0.718622,0.704303,0.304876,0.57135,0.719,0,0,0,7,0.41,-0.813,0.84,-1.835,1.124,0.072,2.779,0.038,0.955,0.2,2,2,173,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,77,78,-1.06492,-0.173502,0.303842
AFG,1997,0,18.7964,0.494259,0.188824,0.258902,0.48309,0.0226514,0.37336,0.511925,0.130914,1.07001,15.2641,7.73214,53.2123,-0.021215,0.052117,0.013651,0.03732,-0.00115,,,,,0.180929,0,0.044711,0.721728,0.701205,0.306855,0.574142,0.722,0.469,0.469,1,7,0.41,-0.813,0.84,-1.645,-1.039,0.102,2.779,-0.199,0.962,0.2,2,2,175,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,78,79,-1.0233,-1.26609,0.224473
AFG,1998,0,19.5236,0.496987,0.187229,0.257302,0.480382,0.0226302,0.372215,0.511522,0.130264,1.08167,15.1396,7.69324,52.487,0.00738,0.051457,0.013886,0.03796,0.000385,,,,,0.182358,0,0.0458305,0.724776,0.698134,0.308839,0.576933,0.725,0.469,0.469,1,7,0.41,-0.813,0.84,-1.645,-1.039,0.095,2.779,-0.199,0.962,0.2,2,2,177,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,79,80,-1.0233,-1.27168,0.224251
AFG,1999,0,20.252,0.499336,0.185765,0.255825,0.478038,0.0226259,0.371038,0.510971,0.129704,1.09188,15.0308,7.64113,54.5324,-0.0324,0.050948,0.012697,0.03663,-0.001629,,,,,0.183903,0,0.0450643,0.727766,0.695094,0.31083,0.579723,0.728,0.469,0.469,1,7,0.41,-0.813,0.84,-1.645,-1.039,0.095,2.779,-0.199,0.962,0.2,2,2,179,,,,0.7693,0.6141,0.2717,GBR,1919,0,1,2.518,4.19871,80,81,-1.0233,-1.27726,0.22403
