iso3,year,debt_gdp,debt_gdp_gen,debt_gdp_cgov,gov_rev_gdp,gov_exp_gdp,gov_tax_gdp,gov_balance_gdp,ca_gdp,ltrate,strate,cbrate,infl,reer,usdfx,ngdp_usd,crisis_bank,crisis_currency,crisis_sovdebt,ext_debt_gni,debt_service_gni,debt_service_exports,st_debt_reserves,reserves_months,reserves_usd,fdi_in_gdp,credit_priv_gdp,interest_rev,debt_gdp_cgov_wdi,real_rate_wdi,ca_gdp_wdi,g_real_wdi,debt_gdp_hpdd,lv_output_loss,lv_fiscal_cost,lv_peak_npl,lv_debt_increase,lv_bank_onset,lv_bank_active,credit_gdp_jst,debt_gdp_jst,ltrate_jst,stir_jst,crisis_jst,g_real,r_real_lt,r_minus_g,implicit_rate,r_minus_g_eff,fx_depr,debt_gdp_change,crisis_any,crisis_twin
TCA,1986,,,,,,,,,,,,,,1,65.7486,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.106116,,,,,0,,,
TCA,1987,,,,,,,,,,,,,,1,73.9773,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.104794,,,,,0,,,
TCA,1988,,,,,,,,,,,,,,1,83.4943,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.107183,,,,,0,,,
TCA,1989,,,,,,,,,,,,,,1,94.1775,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.110983,,,,,0,,,
TCA,1990,,,,,,,,,,,,,,1,105.911,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.104612,,,,,0,,,
TCA,1991,,,,,,,,,,,,,,1,119.085,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.103024,,,,,0,,,
TCA,1992,,,,,,,,,,,,,,1,133.4,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0982111,,,,,0,,,
TCA,1993,,,,,,,,,,,,,,1,152.915,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.119205,,,,,0,,,
TCA,1994,,,,,,,,,,,,,,1,171.949,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.130178,,,,,0,,,
TCA,1995,,,,,,,,,,,,,,1,190.503,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0732984,,,,,0,,,
TCA,1996,,,,,,,,,,,,,,1,214.017,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.095122,,,,,0,,,
TCA,1997,,,,,,,,,,,,,,1,235.317,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0744591,,,,,0,,,
TCA,1998,,,,,,,,,,,,,,1,265.162,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.10877,,,,,0,,,
TCA,1999,,,,,,,,,,,,,,1,294.59,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0874531,,,,,0,,,
TCA,2000,,,,,,,,,,,,,,1,319.443,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0489861,,,,,0,,,
TCA,2001,,,,,,,,,,,,,,1,358.745,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0704459,,,,,0,,,
TCA,2002,,,,,,,,,,,,,,1,366.708,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0116292,,,,,0,,,
TCA,2003,,,,,,,,,,,,,,1,409.754,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0933786,,,,,0,,,
TCA,2004,,,,,,,,,,,,,,1,485.599,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.114017,,,,,0,,,
TCA,2005,,,,,,,,,,,,0.03,,1,578.646,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.143739,,,,,0,,,
TCA,2006,,,,,,,,,,,,0.035,,1,721.891,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.178921,,,,,0,,,
TCA,2007,,,,,,,,,,,,0.037,,1,773.49,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.056393,,,,,0,,,
TCA,2008,,,,,,,,,,,,0.039,,1,862.684,,,,,,,,,,,,,,,,0.0827189,,,,,,0,0,,,,,,0.0827178,,,,,0,,,
TCA,2009,,,,,,,,,,,,0.041,,1,703.176,,,,,,,,,,,,,,,,-0.195502,,,,,,0,0,,,,,,-0.195503,,,,,0,,,
TCA,2010,,,,,,,,,,,,0.032,,1,686.788,,,,,,,,,,,,,,,,0.0098492,,,,,,0,0,,,,,,0.00985007,,,,,0,,,
TCA,2011,,,,,,,,,,,,0.052,,1,728.79,,,,,,,,,,,,,,,,0.046205,,,,,,0,0,,,,,,0.0462043,,,,,0,,,
TCA,2012,,,,,,,,,,,,0.031,,1,727.161,,,,,,,,,,,,,,,,-0.0266656,,,,,,0,0,,,,,,-0.0253245,,,,,0,,,
TCA,2013,,,,,,,,,,,,0.025,,1,754.238,,,,,,,,,,,,,,,,0.0107088,,,,,,0,0,,,,,,0.00931874,,,,,0,,,
TCA,2014,,,,,,,,0.112747,,,,0.023,,1,841.07,,,,,,,,,,-0.0726873,,,,,0.112747,0.087113,,,,,,0,0,,,,,,0.087113,,,,,0,,,
TCA,2015,,,,,,,,0.142411,,,,0.022,,1,942.07,,,,,,,,,,-0.0648147,,,,,0.142411,0.113148,,,,,,0,0,,,,,,0.113148,,,,,0,,,
TCA,2016,,,,,,,,0.205545,,,,0.02,,1,1032.45,,,,,,,,,,0.0138011,,,,,0.205545,0.0725119,,,,,,0,0,,,,,,0.0725119,,,,,0,,,
TCA,2017,,,,,,,,0.0292297,,,,0.021,,1,1022.37,,,,,,,,,,0.0184213,,,,,0.0292297,0.74588,,,,,,0,0,,,,,,-0.0249021,,,,,0,,,
TCA,2018,,,,,,,,0.131405,,,,0.021,,1,1113.18,,,,,,,,,,0.0321282,,,,,0.131405,0.0675265,,,,,,0,0,,,,,,0.0561095,,,,,0,,,
TCA,2019,,,,,,,,,,,,0.022,,1,1197.41,,,,,,,,,,0.0196537,,,,,,0.0498171,,,,,,0,0,,,,,,0.0529701,,,,,0,,,
TCA,2020,,,,,,,,,,,,0.023,,1,924.583,,,,,,,,,,0.0331221,,,,,,-0.338171,,,,,,0,0,,,,,,-0.338171,,,,,0,,,
TCA,2021,,,,,,,,,,,,,,1,1045.78,,,,,,,,,,0.0232036,,,,,,0.296294,,,,,,0,0,,,,,,0.296294,,,,,0,,,
TCA,2022,,,,,,,,,,,,,,1,1228.79,,,,,,,,,,0.0244052,,,,,,0.140871,,,,,,0,0,,,,,,0.140871,,,,,0,,,
TCA,2023,,,,,,,,,,,,,,1,1402.05,,,,,,,,,,0.0199307,,,,,,0.137312,,,,,,0,0,,,,,,0.137312,,,,,0,,,
TCA,2024,,,,,,,,,,,,,,1,1493.37,,,,,,,,,,0.0252093,,,,,,0.0563683,,,,,,0,0,,,,,,0.0563683,,,,,0,,,
TCD,1950,,,,,,,,,,,,,,174.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55016,,,
TCD,1951,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000285755,,,
TCD,1952,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
TCD,1953,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
TCD,1954,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
TCD,1955,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
TCD,1956,,,,,,,,,,,,0,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
TCD,1957,,,,,,,,,,,,0.0191489,,180.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0327222,,,
TCD,1958,,,,,,,,,,,,0.110647,,210.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150735,,,
TCD,1959,,,,,,,,,,,,0.0902256,,245.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153885,,,
TCD,1960,,,,,,,,,,,,0.0758621,,245.195,164.027,,,,,,,,,1.224e+07,,0.0349855,,,,,,,,,,,,,,,,,,,,,,,-7.46317e-05,,,
TCD,1961,,,,,,,,,,,,0.0464744,,245.26,172.603,,,,,,,,,7.69e+06,,0.0520078,,,,,0.0139774,,,,,,,,,,,,,0.0195295,,,,,0.00026506,,,
TCD,1962,,,,,,,,,,,,0.0214395,,245.014,188.92,,,,,,,,,1.03e+07,,0.0459911,,,,,0.0536012,,,,,,,,,,,,,0.11298,,,,,-0.00100434,,,
TCD,1963,,,,,,,,,,,,0.0554723,,245.016,193.365,,,,,,,,,1.126e+07,,0.0539033,,,,,-0.0159945,,,,,,,,,,,,,-0.0580203,,,,,1.02035e-05,,,
TCD,1964,,,,,,,,,,,,0.0752841,,245.027,220.862,,,,,,,,,1.4893e+07,,0.0635721,,,,,-0.0251094,,,,,,,,,,,,,0.00585501,,,,,4.40777e-05,,,
TCD,1965,,,,,,,,,,,,0.0620872,,245.061,248.175,,,,,,,,,1.3623e+07,,0.063618,,,,,0.0060623,,,,,,,,,,,,,0.0387551,,,,,0.000137526,,,
TCD,1966,,,,,,,,,,,,0.0597015,,245.678,278.261,,,,,,,,,7.373e+06,,0.0711945,,,,,-0.0180709,,,,,,,,,,,,,-0.0151374,,,,,0.00251661,,,
TCD,1967,,,,,,,,,,,,0.0328639,,246.001,289.739,,,,,,,,,983000,,0.0881096,,,,,0.007672,,,,,,,,,,,,,0.008159,,,,,0.00131183,,,
TCD,1968,,,,,,,,,,,,0.0102273,,247.565,296.587,,,,,,,,,-2.24615e+06,,0.0960588,,,,,-0.0045722,,,,,,,,,,,,,0.0100785,,,,,0.00633677,,,
TCD,1969,,,,,,,,,,,0.045,0.0371204,178.488,259.961,317.127,,,,,,,,,-4.8105e+06,,0.10174,,,,,0.0688131,,,,,,,,,,,,,0.0442815,,,,,0.0488581,,,
TCD,1970,0.0942079,0.0942079,0.141002,,,,,,,,0.045,0.0853,176.625,276.403,355.302,0,0,0,0.0745017,0.0062238,,0.096576,,2.30856e+06,0.0012786,0.0845445,,,,,0.0185966,0.159567,,,,,0,0,,,,,,0.0745996,,,,,0.0613302,,0,0
TCD,1971,0.105187,0.105187,0.157431,,,,,,,,0.045,0.0623145,179.003,275.356,387.786,0,0,0,0.0931195,0.0135789,,0.0349804,,1.12242e+07,0.0005978,0.0680935,,,,,-0.0224763,0.178159,,,,,0,0,,,,,,0.0187847,,,,,-0.00379405,0.0109791,0,0
TCD,1972,0.0756142,0.0756142,0.113188,0.110784,0.152941,,-0.0421569,,,,0.045,0.0293296,181.9,252.028,403.013,0,0,0,0.0620009,0.0075397,,0.0637827,,1.0075e+07,-0.0001708,0.063859,,,,,0.0114962,0.128092,,,,,0,0,,,,,,-0.0684382,,,,,-0.0885277,-0.0295728,0,0
TCD,1973,0.0818121,0.0818121,0.122511,0.115,0.174,,-0.059,,,,0.045,0.0542742,186.913,222.889,446.936,0,0,0,0.0736604,0.0053,,0.746975,,1.47053e+06,0.0094252,0.0782371,,,,,-0.0838088,0.138641,,,,,0,0,,,,,,-0.0484341,,,,,-0.122864,0.00619789,0,0
TCD,1974,0.109496,0.109496,0.163908,0.109524,0.152381,,-0.0428571,,,,0.055,0.112783,173.764,240.705,520.702,0,0,0,0.115818,0.010329,,0.0947575,,1.5267e+07,0.0211484,0.0944879,,,,,0.0496185,0.18549,,,,,0,0,,,,,,0.136792,,,,,0.0768961,0.0276839,0,0
TCD,1975,0.143555,0.143555,0.214946,0.0882716,0.125309,,-0.037037,,,,0.055,0.156561,195.236,214.313,752.271,0,0,0,0.163986,0.0075748,,0.549847,,3.05869e+06,0.023479,0.120958,,,,,0.0901027,0.243247,,,,,0,0,,,,,,0.172425,,,,,-0.116134,0.0340588,0,0
TCD,1976,0.163388,0.163388,0.244638,0.0888235,0.136471,,-0.0476471,,,,0.065,0.0328637,178.213,238.951,706.314,0,0,0,0.178308,0.0050803,,0.117473,,2.32745e+07,0.0309453,0.0935142,,,,,0.0298077,0.276848,,,,,0,0,,,,,,-0.0151473,,,,,0.108819,0.0198333,0,0
TCD,1977,0.199749,0.199749,0.299007,,,,,-0.0304919,,,0.065,0.0840909,173.855,245.68,714.486,0,0,0,0.219501,0.0036642,0.0260595,0.330945,0.94762,1.97071e+07,0.0226154,0.102677,,,,-0.0304919,0.0223462,0.338377,,,,,0,0,,,,,,-0.0747577,,,,,0.0277722,0.0363609,0,0
TCD,1978,0.217811,0.217811,0.326094,,,,,-0.0416888,,,0.065,0.0990003,182.205,225.656,850.881,0,0,0,0.250889,0.0057636,0.0539936,1.27202,0.60676,1.37113e+07,0.030645,0.124139,,,,-0.0416888,-0.0046963,0.369029,,,,,0,0,,,,,,-0.00469629,,,,,-0.0850174,0.0180624,0,0
TCD,1979,0.27861,0.27861,0.417053,,,,,-0.00154466,,,0.085,0.0818924,183.75,212.722,767.159,0,0,0,0.307806,0.003617,0.0390281,1.06382,1.61529,1.71036e+07,-0.0012845,0.178684,,,,-0.0015447,-0.214411,0.471965,,,,,0,0,,,,,,-0.214411,,,,,-0.059027,0.0607983,0,0
TCD,1980,0.272648,0.272648,0.4082,,0.0313037,,-0.0313037,0.0119128,,,0.085,0.08635,177.431,211.28,789.071,0,0,0,0.273815,0.0057683,0.0838991,0.972892,1.69873,1.17729e+07,-0.0004163,0.171723,,,,0.0119128,-0.0604767,0.461946,,,,,0,0,,,,,,-0.0604768,,,,,-0.00680189,-0.0059618,0,0
TCD,1981,0.20636,0.20636,0.30894,,0.0414337,,-0.0414337,0.0267349,,,0.085,0.08128,153.669,271.731,927.054,0,0,0,0.296706,0.0087247,0.0870696,0.979562,1.32114,1.18462e+07,-0.0001254,0.131188,,,,0.0267349,0.0104292,0.349616,,,,,0,0,,,,,,-0.108052,,,,,0.251632,-0.0662878,0,0
TCD,1982,0.180506,0.180506,0.270193,,0.0427503,,-0.0427503,0.0222026,,,0.085,0.06429,139.221,328.606,866.824,0,0,0,0.264977,0.0020828,0.0279634,0.468404,2.0183,1.7614e+07,-0.0001438,0.109385,,,,0.0222026,0.0534661,0.305768,,,,,0,0,,,,,,0.0537631,,,,,0.190046,-0.0258541,0,0
TCD,1983,0.177023,0.177023,0.264997,0.0655992,0.0434041,,0.0221951,0.0456203,,,0.09,0.07875,132.099,381.066,927.823,1,0,0,0.265454,0.0013628,0.010545,0.18811,2.1555,3.23486e+07,-0.0001081,0.102315,,,,0.0456203,0.156787,0.299888,0,,,-0.0716883,1,1,,,,,,0.15659,,,,,0.148112,-0.0034826,1,0
TCD,1984,0.149989,0.149989,0.224523,0.0866511,0.0968553,,-0.0102042,0.00984207,,,0.09,0.203,141.697,436.957,999.74,0,0,0,0.212774,0.008415,0.0518863,0.0716496,2.54137,4.75843e+07,0.0099948,0.114365,,,,0.0098421,0.020489,0.254085,,,,,0,0,,,,,,0.0508516,,,,,0.136862,-0.0270346,0,0
TCD,1985,0.138301,0.138301,0.207002,0.113934,0.129381,,-0.0154477,-0.084448,,,0.09,0.05071,142.529,449.263,986.893,0,0,0,0.210675,0.0169575,0.175156,0.54542,1.35927,3.709e+07,0.0519327,0.139942,,,,-0.084448,0.217928,0.234257,,,,,0,0,,,,,,0.0788201,,,,,0.0277744,-0.0116874,0,0
TCD,1986,0.138183,0.138183,0.206359,0.166551,0.192953,,-0.0264021,-0.055601,,,0.08,-0.13054,135.154,346.306,1214.84,0,0,0,0.248503,0.0074626,0.0538955,1.53093,0.62284,2.02486e+07,0.0264092,0.202826,,,,-0.055601,-0.0408167,0.23408,,,,,0,0,,,,,,0.05937,,,,,-0.260286,-0.0001181,0,0
TCD,1987,0.16085,0.16085,0.240387,0.198065,0.225884,,-0.0278183,-0.0219448,,,0.08,-0.0273,134.237,300.537,1379.24,0,0,0,0.30185,0.0065294,0.0411949,0.662373,1.57871,5.74812e+07,0.0070155,0.212137,,,,-0.0219448,-0.0238881,0.272504,,,,,0,0,,,,,,0.0365915,,,,,-0.141753,0.0226666,0,0
TCD,1988,0.158902,0.158902,0.237545,0.174023,0.199091,,-0.025068,0.0172042,,,0.095,0.149,147.807,297.848,1611.36,0,0,0,0.269336,0.006545,0.0424049,0.558541,1.75761,6.76365e+07,0.0008696,0.0703573,,,,0.0172042,0.154824,0.269204,,,,,0,0,,,,,,0.0763917,,,,,-0.00898558,-0.0019479,0,0
TCD,1989,0.172183,0.172183,0.254967,0.202707,0.245932,,-0.0432252,-0.0357661,,,0.1,-0.049,130.129,319.008,1522.88,0,0,0,0.279916,0.0081991,0.0586873,0.243055,3.02419,1.16184e+08,0.0130707,0.0643063,,,,-0.0357661,0.0488474,0.291685,,,,,0,0,,,,,,0.0182942,,,,,0.0686332,0.0132812,0,0
TCD,1990,0.191013,0.191013,0.277889,0.168159,0.223508,,-0.0592884,-0.0262379,,,0.11,0.005,135.678,272.265,1833.67,0,0,0,0.298808,0.0068703,0.0431126,0.2253,3.09858,1.32064e+08,0.0054066,0.064811,,,,-0.0262379,-0.0417847,0.323607,,,,,0,0,,,,,,0.0324447,,,,,-0.158442,0.0188297,0,0
TCD,1991,0.231683,0.231683,0.337508,0.107827,0.152204,,-0.02892,-0.0349332,,,0.1075,0.042,133.5,282.107,1820.03,0,0,0,0.328898,0.0053637,0.0430844,0.309588,3.1649,1.23725e+08,0.0022585,0.0594841,,,,-0.0349332,0.0853514,0.392503,,,,,0,0,,,,,,0.0379801,,,,,0.035511,0.04067,0,0
TCD,1992,0.286992,0.286992,0.384312,0.14274,0.219229,,-0.05735,-0.0455342,,,0.12,-0.038,128.588,264.692,1896.1,1,0,0,0.340474,0.0049356,0.0410618,0.261634,2.09596,8.419e+07,0.0010419,0.0608782,,,,-0.0455342,0.0800144,0.486242,0,,0.35,0.270806,1,1,,,,,,0.022997,,,,,-0.0637199,0.0553087,1,0
TCD,1993,0.348911,0.348911,0.484512,0.190907,0.247865,,-0.04351,-0.0797127,,,0.115,-0.10874,110.319,283.163,1654.09,0,0,0,0.486428,0.0095676,0.0670256,0.598892,1.11449,4.32819e+07,0.0103611,0.0503454,,,,-0.0797127,-0.157098,0.591066,,,,,0,1,,,,,,-0.0175062,,,,,0.0674552,0.0619198,0,0
TCD,1994,0.43456,0.43456,0.571132,0.166857,0.226394,,-0.03195,-0.0319914,,,0.0775,0.41272,77.3068,555.205,1341.88,0,1,0,0.668995,0.0133813,0.0803651,0.328033,2.27281,8.02783e+07,0.0229478,0.0362567,,,,-0.0319914,0.101369,0.736249,,,,,0,1,,,,,,0.0571152,,,,,0.673316,0.0856489,1,0
TCD,1995,0.391529,0.391529,0.533486,0.08734,0.11708,,-0.02974,-0.07642,,,0.086,0.05364,83.1,499.148,1643.28,0,0,0,0.584322,0.0106276,,0.116496,,1.46819e+08,0.0225542,0.0385048,,,,,0.0123655,0.663309,,,,,0,1,,,,,,0.0139858,,,,,-0.106433,-0.043031,0,0
TCD,1996,0.385711,0.385711,0.525558,0.08691,0.11414,,-0.02724,-0.07928,,,0.0775,0.11331,89.4236,511.552,1837.28,0,0,0,0.592678,0.0173567,,0.103585,,1.68588e+08,0.0245536,0.0364248,,,,,0.0221447,0.654494,,,,,0,1,,,,,,0.0213891,,,,,0.0245466,-0.0058186,0,0
TCD,1997,0.393358,0.393358,0.535978,0.08974,0.1143,,-0.02455,-0.08168,,,0.075,0.05572,87.7307,583.669,1754.82,0,0,0,0.626209,0.0212967,,0.182074,,1.39051e+08,0.028675,0.0323429,,,,,0.0565339,0.6764,,,,,0,0,,,,,,0.0564232,,,,,0.131885,0.0076477,0,0
TCD,1998,0.330342,0.330342,0.450113,0.08012,0.09659,,-0.01647,-0.05716,,,0.07,0.04259,91.6606,589.952,1999.33,0,0,0,0.590542,0.0170645,,0.177886,,1.2329e+08,0.0124351,0.0330628,,,,,0.0695158,0.638787,,,,,0,0,,,,,,0.0691762,,,,,0.0107061,-0.0630168,0,0
TCD,1999,0.42542,0.42542,0.579664,0.08396,0.1227,,-0.03874,-0.07151,,,0.076,-0.08447,80.9784,615.674,1738.97,0,0,0,0.723536,0.0190123,,0.257408,,9.82477e+07,0.0159806,0.035861,,,,,-0.0068285,0.765804,,,,,0,0,,,,,,-0.0050036,,,,,0.0426764,0.0950784,0,0
TCD,2000,0.49894,0.49894,0.679849,0.08906,0.13363,,-0.04457,-0.09977,,,0.07,0.03823,77.0536,711.832,1576.09,0,0,0,0.801535,0.0182211,,0.202087,,1.13753e+08,0.082947,0.0347936,,,,,-0.0087968,0.836519,,,,,0,0,,,,,,-0.00502285,,,,,0.145124,0.07352,0,0
TCD,2001,0.41428,0.41428,0.564489,0.08047,0.11412,,-0.03365,-0.2184,,,0.065,0.12431,84.5832,732.9,1945.09,0,0,0,0.64899,0.0121207,,0.145508,,1.25451e+08,0.268795,0.0433849,,,,,0.116581,0.685092,,,,,0,0,,,,,,0.115176,,,,,0.0291675,-0.08466,0,0
TCD,2002,0.39948,0.39948,0.54432,0.09238,0.13121,,-0.03884,-0.61724,,,0.063,0.05192,89.5426,696.381,2262.44,0,0,0,0.658773,0.014175,,0.0842161,,2.22511e+08,0.462752,0.0421237,,,,,0.0849121,0.68048,,,,,0,0,,,,,,0.0851344,,,,,-0.0511114,-0.0148,0,0
TCD,2003,0.32773,0.32773,0.44656,0.10088,0.14196,,-0.04108,-0.32142,,,0.06,-0.01753,92.3675,581.061,3097.63,0,0,0,0.673892,0.0180237,,0.079465,,1.91745e+08,0.259829,0.041949,,,,,0.147217,0.599715,,,,,0,0,,,,,,0.142889,,,,,-0.181042,-0.07175,0,0
TCD,2004,0.23951,0.23951,0.32635,0.07613,0.09365,,-0.01752,-0.11116,,,0.06,-0.04803,88.9043,528.123,5023.2,0,0,0,0.443305,0.0105141,,0.0671486,,2.26604e+08,0.105541,0.0313376,,,,,0.336294,0.401087,,,,,0,0,,,,,,0.336721,,,,,-0.0955275,-0.08822,0,0
TCD,2005,0.20904,0.20904,0.28484,0.08397,0.08447,,-0.0005,-0.05543,,,0.055,0.03327,90.1822,527.79,6676.54,0,0,0,0.213557,0.0071543,,0.0475107,,2.31283e+08,-0.0114769,0.0195252,,,,,0.173325,0.256405,,,,,0,0,,,,,,0.0791364,,,,,-0.000630545,-0.03047,0,0
TCD,2006,0.19022,0.19022,0.26166,0.11742,0.10129,,0.01614,-0.0314,,,0.0525,0.08069,96.6693,522.861,7610.6,0,0,0,0.206797,0.0067262,,0.0207673,,6.32158e+08,-0.028674,0.016949,,,,,-0.0054283,0.262428,,,,,0,0,,,,,,-0.016153,,,,,-0.00938283,-0.01882,0,0
TCD,2007,0.15987,0.15987,0.220586,0.14187,0.12358,,0.01829,0.05584,,,0.0525,-0.0744,90.2736,479.263,8755.08,0,0,0,0.19127,0.0070981,,0.0267888,,9.64339e+08,-0.0296036,0.0190886,,,,,0.0420017,0.221501,,,,,0,0,,,,,,0.177522,,,,,-0.0870662,-0.03035,0,0
TCD,2008,0.14605,0.14605,0.198823,0.16284,0.13657,,0.02626,0.02885,,,0.0475,0.08311,97.4286,448.215,11027,0,0,0,0.153837,0.0117174,,0.0030452,,1.35515e+09,0.0348233,0.023778,,,,,0.0308119,0.199541,,,,,0,0,,,,,,0.0130023,,,,,-0.0669754,-0.01382,0,0
TCD,2009,0.22593,0.22593,0.315514,0.10704,0.18697,,-0.07994,-0.03851,,,0.0425,0.10122,105.473,472.024,10247.8,0,0,0,0.157106,0.006512,,0.0193344,,6.16701e+08,0.0304361,0.0296503,,,,,-0.0140828,0.316683,,,,,0,0,,,,,,0.0911346,,,,,0.051757,0.07988,0,0
TCD,2010,0.22506,0.22506,0.300537,0.1513,0.1824,,-0.03109,-0.02875,,,0.04,-0.02109,97.8059,495.31,12175.3,0,0,0,0.157454,0.0053378,0.0190767,0.0147511,,6.32405e+08,0.0222641,0.0321498,,,,,0.136738,0.301226,,,,,0,0,,,,,,0.15,,,,,0.048153,-0.00087,0,0
TCD,2011,0.22935,0.22935,0.305658,0.18578,0.16784,,0.01794,-0.00196,,,0.04,0.01858,98.3512,471.764,14685.5,0,0,0,0.142425,0.0050584,0.0191116,0.0191171,,9.51097e+08,0.0168951,0.0353708,,,,,0.0449543,0.305473,,,,,0,0,,,,,,0.056,,,,,-0.0487037,0.00429,0,0
TCD,2012,0.22073,0.22073,0.287719,0.18687,0.18323,,0.00363,-0.02126,,,0.04,0.07698,100.084,510.514,16204.9,0,0,0,0.133384,0.0047537,0.0160236,0.0060252,,1.15566e+09,0.0324047,0.0402102,,,,,0.090618,0.287787,,,,,0,0,,,,,,0.128,,,,,0.0789389,-0.00862,0,0
TCD,2013,0.23524,0.23524,0.305193,0.15928,0.17514,,-0.01586,-0.03966,,,0.0325,0.00226,101.225,494.047,16313.7,0,0,0,0.168494,0.0069278,0.0309802,0.0058716,,1.18303e+09,0.0291179,0.0441495,,,,,0.0283822,0.303445,,,,,0,0,,,,,,-0.0689999,,,,,-0.0327886,0.01451,0,0
TCD,2014,0.294,0.294,0.415451,0.13682,0.16898,,-0.03216,-0.02392,,,0.0295,0.01675,102.311,494.414,17492.4,0,0,0,0.212332,0.0335966,0.153935,0.0043128,,1.07591e+09,-0.0372318,0.0599412,,,,,0.0206283,0.392121,,,,,0,0,,,,,,0.038,,,,,0.000743176,0.05876,0,0
TCD,2015,0.32103,0.32103,0.438816,0.10538,0.13845,,-0.03307,-0.04841,,,0.0245,0.06758,100,591.449,14405.9,0,0,0,0.196704,0.0079205,0.0238299,1.36e-05,,3.68917e+08,0.038438,0.06282,,,,,0.0330416,0.42611,,,,,1,1,,,,,,0.0459999,,,,,0.179203,0.02703,0,0
TCD,2016,0.38101,0.38101,0.514918,0.09463,0.10937,,-0.01474,-0.04597,,,0.0245,-0.01122,98.109,593.014,13062.6,0,0,0,0.222574,0.0125733,0.0681076,2.05352,,8.18429e+06,0.0187837,0.0966896,,,,,-0.041225,,,,,,0,1,,,,,,-0.027,,,,,0.0026417,0.05998,0,0
TCD,2017,0.36766,0.36766,0.497638,0.11064,0.11239,,-0.00175,-0.05982,,,,-0.00897,96.4859,582.029,13317.6,0,0,0,0.236912,0.0125716,0.0576695,3.23799,,8.57524e+06,0.0272216,0.0910618,,,,,-0.0161747,,,,,,0,1,,,,,,-0.023797,,,,,-0.0186972,-0.01335,0,0
TCD,2018,0.33258,0.33258,0.48298,0.11002,0.09608,,0.01393,-0.04213,,,,0.0427,100.637,555.701,15355.3,,,,0.209607,0.0116322,0.0568294,0.211783,,1.4775e+08,0.0300705,0.0824874,,,,,0.0574112,,,,,,0,1,,,,,,0.023026,,,,,-0.046291,-0.03508,,
TCD,2019,0.38008,0.38008,0.320337,0.10445,0.10538,,-0.00093,-0.03309,,,,-0.00972,96.224,585.959,14949.8,,,,0.218162,0.0090152,0.0341274,0.085516,,3.10032e+08,0.0380154,0.0754147,,,,,0.0538282,,,,,,0,1,,,,,,0.0296004,,,,,0.0530193,0.0475,,
TCD,2020,0.41155,0.41155,0.320855,0.15527,0.14346,,0.01181,-0.02783,,,,0.02797,101.531,575.586,14627.3,,,,0.235977,0.0128612,0.0637907,0.072442,,3.90675e+08,0.0373466,0.0722916,,,,,-0.0039365,,,,,,0,0,,,,,,-0.0039365,,,,,-0.0178605,0.03147,,
TCD,2021,0.42449,0.42449,0.315605,0.12453,0.13909,,-0.01456,-0.01778,,,,-0.00772844,98.0954,554.531,15961.1,,,,0.214697,0.0198738,0.0815156,0.139148,,2.11591e+08,0.0417913,0.0832291,,,,,0.0029344,,,,,,0,0,,,,,,0.0029344,,,,,-0.0372665,0.01294,,
